Date,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2022-06-09,010732003,2,16,Micrograms/cubic meter (25 C),15,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-10,010732003,2,23,Micrograms/cubic meter (25 C),21,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-11,010732003,2,26,Micrograms/cubic meter (25 C),24,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-12,010732003,2,24,Micrograms/cubic meter (25 C),22,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-13,010732003,2,34,Micrograms/cubic meter (25 C),31,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-14,010732003,2,58,Micrograms/cubic meter (25 C),52,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-15,010732003,2,38,Micrograms/cubic meter (25 C),35,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-16,010732003,2,29,Micrograms/cubic meter (25 C),27,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-17,010732003,2,22,Micrograms/cubic meter (25 C),20,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-18,010732003,2,19,Micrograms/cubic meter (25 C),18,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-19,010732003,2,15,Micrograms/cubic meter (25 C),14,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-20,010732003,2,26,Micrograms/cubic meter (25 C),24,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-21,010732003,2,28,Micrograms/cubic meter (25 C),26,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-22,010732003,2,30,Micrograms/cubic meter (25 C),28,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-23,010732003,2,27,Micrograms/cubic meter (25 C),25,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-24,010732003,2,23,Micrograms/cubic meter (25 C),21,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-25,010732003,2,22,Micrograms/cubic meter (25 C),20,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-26,010732003,2,16,Micrograms/cubic meter (25 C),15,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-27,010732003,2,15,Micrograms/cubic meter (25 C),14,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-28,010732003,2,19,Micrograms/cubic meter (25 C),18,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-29,010732003,2,18,Micrograms/cubic meter (25 C),17,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-06-30,010732003,2,12,Micrograms/cubic meter (25 C),11,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-01,010732003,2,18,Micrograms/cubic meter (25 C),17,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-02,010732003,2,11,Micrograms/cubic meter (25 C),10,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-03,010732003,2,12,Micrograms/cubic meter (25 C),11,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-04,010732003,2,15,Micrograms/cubic meter (25 C),14,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-05,010732003,2,18,Micrograms/cubic meter (25 C),17,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-06,010732003,2,14,Micrograms/cubic meter (25 C),13,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-07,010732003,2,16,Micrograms/cubic meter (25 C),15,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-08,010732003,2,19,Micrograms/cubic meter (25 C),18,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-09,010732003,2,14,Micrograms/cubic meter (25 C),13,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-10,010732003,2,14,Micrograms/cubic meter (25 C),13,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-11,010732003,2,18,Micrograms/cubic meter (25 C),17,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-12,010732003,2,15,Micrograms/cubic meter (25 C),14,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-13,010732003,2,16,Micrograms/cubic meter (25 C),15,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-14,010732003,2,21,Micrograms/cubic meter (25 C),19,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-15,010732003,2,25,Micrograms/cubic meter (25 C),23,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-16,010732003,2,23,Micrograms/cubic meter (25 C),21,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-17,010732003,2,16,Micrograms/cubic meter (25 C),15,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-20,010732003,2,24,Micrograms/cubic meter (25 C),22,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-21,010732003,2,25,Micrograms/cubic meter (25 C),23,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-22,010732003,2,18,Micrograms/cubic meter (25 C),17,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-23,010732003,2,23,Micrograms/cubic meter (25 C),21,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-24,010732003,2,21,Micrograms/cubic meter (25 C),19,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-25,010732003,2,17,Micrograms/cubic meter (25 C),16,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-26,010732003,2,17,Micrograms/cubic meter (25 C),16,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-27,010732003,2,19,Micrograms/cubic meter (25 C),18,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-28,010732003,2,18,Micrograms/cubic meter (25 C),17,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-29,010732003,2,15,Micrograms/cubic meter (25 C),14,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-30,010732003,2,12,Micrograms/cubic meter (25 C),11,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-07-31,010732003,2,15,Micrograms/cubic meter (25 C),14,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-01,010732003,2,18,Micrograms/cubic meter (25 C),17,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-02,010732003,2,14,Micrograms/cubic meter (25 C),13,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-03,010732003,2,14,Micrograms/cubic meter (25 C),13,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-04,010732003,2,15,Micrograms/cubic meter (25 C),14,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-05,010732003,2,23,Micrograms/cubic meter (25 C),21,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-06,010732003,2,20,Micrograms/cubic meter (25 C),19,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-07,010732003,2,16,Micrograms/cubic meter (25 C),15,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-10,010732003,2,17,Micrograms/cubic meter (25 C),16,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-11,010732003,2,21,Micrograms/cubic meter (25 C),19,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-12,010732003,2,20,Micrograms/cubic meter (25 C),19,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-13,010732003,2,22,Micrograms/cubic meter (25 C),20,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-14,010732003,2,20,Micrograms/cubic meter (25 C),19,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-15,010732003,2,23,Micrograms/cubic meter (25 C),21,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-16,010732003,2,18,Micrograms/cubic meter (25 C),17,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-17,010732003,2,17,Micrograms/cubic meter (25 C),16,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-18,010732003,2,23,Micrograms/cubic meter (25 C),21,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
2022-08-19,010732003,2,18,Micrograms/cubic meter (25 C),17,Wylam,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.499722,-86.924167,AREA,191,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,4,
